srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label
175.45.176.0,9860,149.171.126.12,179,tcp,FIN,0.613545,574,268,254,252,2,1,-,6741.151855,2920.731201,10,6,255,255,2220576876,1577492873,57,45,0,0,3270.112165,158.436563,1421927837,1421927837,62.585556,103.897602,0.158634,0.094047,0.064587,0,1,0,0,0,5,3,1,2,1,1,1, Fuzzers,1
175.45.176.2,64223,149.171.126.13,179,tcp,FIN,0.702428,610,268,254,252,1,0,-,6252.598145,2551.151123,10,6,255,255,1473526580,2033502767,61,45,0,0,747905.2013,27866.884,1421927836,1421927837,7547.3704,12582.48,0.06868,0.030643,0.038037,0,1,0,0,0,4,6,2,3,2,2,2, Fuzzers,1
175.45.176.0,7106,149.171.126.12,179,tcp,FIN,0.502165,622,268,254,252,2,1,-,8921.370117,3568.548096,10,6,255,255,1375680773,161399044,62,45,0,0,2611.358816,121.405172,1421927838,1421927838,52.796333,85.086203,0.141519,0.076731,0.064788,0,1,0,0,0,4,4,1,2,1,1,1, Fuzzers,1
175.45.176.3,17280,149.171.126.13,445,tcp,FIN,1.270192,1018,800,254,252,3,2,-,5882.575195,4534.747559,12,10,255,255,1180474932,713975818,85,80,0,0,7255.834156,172.776906,1421927837,1421927838,110.662455,132.962437,0.185786,0.073528,0.112258,0,1,0,0,0,2,6,2,1,1,1,1, Fuzzers,1
175.45.176.0,29138,149.171.126.12,179,tcp,FIN,0.701105,718,268,254,252,2,1,-,7382.631836,2555.965332,10,6,255,255,2381742168,2705733137,72,45,0,0,3995.707088,187.768406,1421927838,1421927839,77.900556,124.941398,0.195813,0.075614,0.120199,0,1,0,0,0,4,4,1,1,1,1,1, Fuzzers,1
175.45.176.0,2946,149.171.126.12,179,tcp,FIN,0.619512,910,268,254,252,2,1,-,10576.06641,2892.599121,10,6,255,255,614939415,686818342,91,45,0,0,3294.138069,147.403625,1421927839,1421927840,61.854111,106.552797,0.14714,0.086742,0.060398,0,1,0,0,0,4,4,2,3,1,1,2, Fuzzers,1
175.45.176.3,65237,149.171.126.13,445,tcp,FIN,1.21397,1010,734,254,252,3,2,-,6102.292969,4237.337402,12,8,255,255,2349825905,3238568872,84,92,0,0,5592.806188,219.157156,1421927839,1421927840,107.355911,153.649719,0.207601,0.138413,0.069188,0,1,0,0,0,2,6,2,1,1,1,1, Fuzzers,1
175.45.176.1,31465,149.171.126.14,445,tcp,FIN,1.123573,1108,704,254,252,3,2,-,7234.06543,4386.008301,12,8,255,255,2347642063,2917851901,92,88,0,0,5307.722128,215.145688,1421927840,1421927841,102.057911,141.585281,0.202107,0.132465,0.069642,0,1,0,0,0,1,1,1,1,1,1,1, Fuzzers,1
175.45.176.0,28837,149.171.126.12,179,tcp,FIN,0.81176,1294,354,254,252,2,1,-,11481.22559,3055.090088,10,8,255,255,3037260172,4009833845,129,44,0,0,4552.073613,196.818328,1421927840,1421927841,90.195556,104.10957,0.184465,0.082343,0.102122,0,1,0,0,0,4,4,1,1,1,1,1, Fuzzers,1
175.45.176.3,14330,149.171.126.13,445,tcp,FIN,1.384311,1012,814,254,252,3,2,-,5362.957031,4236.04248,12,10,255,255,134044644,3027589227,84,81,0,0,6764.017784,253.542563,1421927840,1421927842,121.83527,140.829219,0.236597,0.116838,0.119759,0,1,0,0,0,2,4,1,1,1,1,1, Fuzzers,1
175.45.176.1,46594,149.171.126.14,445,tcp,FIN,0.968374,1106,714,254,252,3,2,-,8376.928711,5163.294434,12,8,255,255,344295713,171955914,92,89,0,0,4497.179979,181.484609,1421927842,1421927843,88.033999,124.536289,0.154391,0.074041,0.08035,0,1,0,0,0,3,3,1,2,1,1,1, Fuzzers,1
175.45.176.1,51985,149.171.126.16,111,tcp,FIN,1.032145,564,354,254,252,2,1,-,3937.431152,2402.763184,10,8,255,255,2906361447,3650519005,56,44,0,0,7516.46466,187.136562,1421927842,1421927843,111.569556,130.889141,0.229722,0.11591,0.113812,0,1,0,0,0,3,1,1,2,1,1,1,Reconnaissance,1
175.45.176.3,22756,149.171.126.13,445,tcp,FIN,0.863995,1076,714,254,252,3,2,-,9138.941406,5787.070312,12,8,255,255,2925947575,522651855,90,89,0,0,4125.75501,144.349297,1421927842,1421927843,78.545001,111.154141,0.191184,0.085205,0.105979,0,1,0,0,0,2,4,2,1,1,1,1, Fuzzers,1
175.45.176.2,10687,149.171.126.14,111,udp,INT,0.000011,168,0,254,0,0,0,-,61090908,0,2,0,0,0,0,0,84,0,0,0,0,0,1421927844,1421927844,0.011,0,0,0,0,0,2,0,0,0,3,3,1,2,1,1,1,Reconnaissance,1
175.45.176.1,34111,149.171.126.14,445,tcp,FIN,1.809711,1168,810,254,252,3,2,-,4734.45752,3222.614014,12,10,255,255,3349426368,1570532862,97,81,0,0,11546.75314,269.694687,1421927843,1421927845,161.623997,192.869781,0.135926,0.073872,0.062054,0,1,0,0,0,3,3,1,1,1,1,1, Fuzzers,1
175.45.176.2,52267,149.171.126.19,111,tcp,FIN,1.21222,564,354,254,252,2,1,-,3352.526855,2045.833374,10,8,255,255,2751795421,2047370777,56,44,0,0,8978.829631,225.254078,1421927845,1421927846,134.691111,156.142422,0.216247,0.118582,0.097665,0,1,0,0,0,6,1,1,3,1,1,1,Reconnaissance,1
175.45.176.1,31739,149.171.126.14,445,tcp,FIN,1.03356,1176,716,254,252,3,2,-,8343.975586,4853.128906,12,8,255,255,3623843908,3136560564,98,90,0,0,4737.530865,210.446859,1421927846,1421927847,90.642912,136.355578,0.194692,0.079061,0.115631,0,1,0,0,0,2,2,1,1,1,1,1, Fuzzers,1
175.45.176.1,51324,149.171.126.14,445,tcp,FIN,1.088544,1004,848,254,252,3,2,-,6768.674316,5614.839355,12,10,255,255,268324605,454743241,84,85,0,0,5818.639409,166.742297,1421927848,1421927849,96.407094,110.551336,0.189027,0.093576,0.095451,0,1,0,0,0,2,2,2,1,1,1,1, Fuzzers,1
175.45.176.2,64797,149.171.126.13,179,tcp,FIN,1.309979,610,354,254,252,2,0,-,3352.725586,1893.160156,10,8,255,255,2589402873,594932026,61,44,0,0,836161.1709,27627.45,1421927848,1421927849,8492.6601,10614.247,0.125533,0.066429,0.059104,0,1,0,0,0,6,5,2,2,2,2,2, Fuzzers,1
175.45.176.0,16897,149.171.126.10,111,udp,INT,0.000004,168,0,254,0,0,0,-,168000000,0,2,0,0,0,0,0,84,0,0,0,0,0,1421927850,1421927850,0.004,0,0,0,0,0,2,0,0,0,4,2,1,2,1,1,1,Reconnaissance,1
175.45.176.1,49044,149.171.126.14,445,tcp,FIN,1.344703,1108,766,254,252,3,2,-,6044.45752,3991.959717,12,8,255,255,4182204848,2335750867,92,96,0,0,6112.087577,262.846781,1421927850,1421927851,116.719361,176.185281,0.213403,0.111396,0.102007,0,1,0,0,0,3,2,1,1,1,1,1, Fuzzers,1
175.45.176.2,65089,149.171.126.10,111,udp,INT,0.000011,168,0,254,0,0,0,-,61090908,0,2,0,0,0,0,0,84,0,0,0,0,0,1421927852,1421927852,0.011,0,0,0,0,0,2,0,0,0,3,2,1,2,1,1,1,Reconnaissance,1
175.45.176.1,23336,149.171.126.16,2401,tcp,FIN,5.857353,489078,3036,254,252,180,2,-,666160.25,4087.853271,366,70,255,255,740173041,1588109338,1336,43,0,0,1868.110479,98.632625,1421927847,1421927853,15.900066,82.968289,0.225308,0.132538,0.09277,0,1,0,0,0,3,1,1,2,1,1,1,Exploits,1
175.45.176.1,42172,149.171.126.14,445,tcp,FIN,1.216446,996,804,254,252,3,2,-,6004.376465,4761.411133,12,10,255,255,4195539855,2258473309,83,80,0,0,6678.341332,186.110375,1421927852,1421927853,106.722092,124.144336,0.188028,0.09914,0.088888,0,1,0,0,0,3,2,1,2,1,1,1, Fuzzers,1
175.45.176.1,51070,149.171.126.14,445,tcp,FIN,2.060418,1068,808,254,252,3,2,-,3801.170654,2826.611084,12,10,255,255,555916629,2956323574,89,81,0,0,11988.83029,455.761969,1421927853,1421927855,184.565915,214.977328,0.22363,0.125611,0.098019,0,1,0,0,0,1,1,1,1,1,1,1, Fuzzers,1
175.45.176.0,19697,149.171.126.18,111,udp,INT,0.000011,168,0,254,0,0,0,-,61090908,0,2,0,0,0,0,0,84,0,0,0,0,0,1421927857,1421927857,0.011,0,0,0,0,0,2,0,0,0,5,1,1,2,1,1,1,Reconnaissance,1
175.45.176.1,31882,149.171.126.14,445,tcp,FIN,1.053881,1036,760,254,252,3,2,-,7211.439941,5048.007812,12,8,255,255,3443364184,4275035421,86,95,0,0,4787.877305,175.991672,1421927857,1421927859,86.004726,137.996859,0.150777,0.087895,0.062882,0,1,0,0,0,3,2,1,1,1,1,1, Fuzzers,1
175.45.176.3,15413,149.171.126.13,445,tcp,FIN,32.530132,2406,1434,254,252,7,4,-,567.10498,330.770264,24,16,255,255,705888386,360574638,100,90,0,0,200591.0648,7554.507,1421927827,1421927860,1414.304999,2162.873,0.167543,0.087029,0.080514,0,1,0,0,0,4,5,3,2,2,2,2, Fuzzers,1
175.45.176.1,9250,149.171.126.14,445,tcp,FIN,1.545661,1236,798,254,252,3,2,-,5864.157715,3721.385254,12,10,255,255,2238070366,1031500131,103,80,0,0,7720.893943,293.865,1421927859,1421927861,138.563997,165.144219,0.304104,0.059352,0.244752,0,1,0,0,0,3,2,1,1,1,1,1, Fuzzers,1
175.45.176.3,8132,149.171.126.13,445,tcp,FIN,1.524968,2130,858,254,252,3,2,-,10245.46094,4055.166992,12,10,255,255,2673874361,1897343333,178,86,0,0,7869.842834,293.06,1421927861,1421927862,136.467276,159.783109,0.150362,0.086912,0.06345,0,1,0,0,0,4,5,1,1,1,1,1, Fuzzers,1
175.45.176.1,29088,149.171.126.19,52366,tcp,FIN,1.499163,3602,354,254,252,3,1,-,17620.49805,1654.256348,12,8,255,255,609713679,660612030,300,44,0,0,8206.950929,355.386,1421927860,1421927862,130.139547,200.482859,0.21501,0.095773,0.119237,0,1,0,0,0,3,1,1,2,1,1,1,Exploits,1
175.45.176.3,61343,149.171.126.12,105,tcp,FIN,0.565437,2448,268,254,252,2,1,-,31182.96094,3169.22998,10,6,255,255,3210015993,2908658000,245,45,0,0,3331.178722,154.783609,1421927862,1421927863,62.826333,98.230602,0.24195,0.073972,0.167978,0,1,0,0,0,4,5,2,1,1,1,1,Generic,1
175.45.176.1,51112,149.171.126.14,445,tcp,FIN,1.540436,986,854,254,252,3,2,-,4694.774414,3993.674561,12,10,255,255,3579505404,1139708441,82,85,0,0,8310.852508,222.454844,1421927861,1421927863,140.039631,156.754672,0.192705,0.094504,0.098201,0,1,0,0,0,2,2,1,1,1,1,1, Fuzzers,1
175.45.176.2,39596,149.171.126.12,111,udp,INT,0.000005,168,0,254,0,0,0,-,134400000,0,2,0,0,0,0,0,84,0,0,0,0,0,1421927863,1421927863,0.005,0,0,0,0,0,2,0,0,0,6,5,1,2,1,1,1,Reconnaissance,1
175.45.176.1,31814,149.171.126.14,445,tcp,FIN,1.445404,984,724,254,252,3,2,-,4992.375488,3509.053467,12,8,255,255,804835323,118624719,82,91,0,0,6807.531087,256.138828,1421927863,1421927864,127.278361,175.227422,0.31566,0.218808,0.096852,0,1,0,0,0,2,2,1,1,1,1,1, Fuzzers,1
175.45.176.2,43558,149.171.126.13,179,tcp,FIN,0.72199,738,268,254,252,2,0,-,7368.523438,2482.028809,10,6,255,255,1963391926,4269063687,74,45,0,0,1062987.736,39604.716,1421927864,1421927864,10697.8863,17835.314,0.124275,0.065022,0.059253,0,1,0,0,0,6,7,2,2,2,2,2, Fuzzers,1
175.45.176.3,20060,149.171.126.13,445,tcp,FIN,1.84105,3058,826,254,252,3,2,-,12184.35156,3232.937744,12,10,255,255,3603630707,1920807782,255,83,0,0,10446.10055,241.435125,1421927863,1421927865,164.752179,180.252563,0.282356,0.218776,0.06358,0,1,0,0,0,2,7,2,1,1,1,1, Fuzzers,1
175.45.176.0,65514,149.171.126.12,179,tcp,FIN,47.157051,5740,536,254,252,10,1,-,929.659485,83.465782,22,12,255,255,3136782522,2841004699,261,45,0,0,316967.4071,13185.395,1421927818,1421927865,2243.005951,4277.1285,0.169875,0.108632,0.061243,0,1,0,0,0,4,5,2,2,2,2,2, Fuzzers,1
175.45.176.3,18719,149.171.126.13,445,tcp,FIN,1.402228,17794,782,254,252,8,2,-,96908.63281,4016.465332,22,10,255,255,8471998,2253977945,809,78,0,0,4481.846894,212.088188,1421927866,1421927867,66.724668,135.983781,0.254713,0.178364,0.076349,0,1,0,0,0,2,7,2,1,1,1,1, Fuzzers,1
175.45.176.1,32747,149.171.126.14,445,tcp,FIN,1.69674,980,818,254,252,3,2,-,4238.716309,3474.898926,12,10,255,255,2898317248,2883651701,82,82,0,0,11592.28831,257.298766,1421927865,1421927867,150.568267,177.921781,0.189731,0.095434,0.094297,0,1,0,0,0,2,2,1,2,1,1,1, Fuzzers,1
175.45.176.3,14272,149.171.126.19,111,tcp,FIN,1.5739,564,354,254,252,2,1,-,2582.12085,1575.703735,10,8,255,255,195428648,2893312952,56,44,0,0,11825.69778,298.039188,1421927867,1421927868,168.045333,207.381719,0.205121,0.122224,0.082897,0,1,0,0,0,3,1,1,1,1,1,1,Reconnaissance,1
175.45.176.1,31491,149.171.126.14,445,tcp,FIN,1.198486,992,716,254,252,3,2,-,6074.330566,4185.280762,12,8,255,255,3737488662,2427317087,83,90,0,0,5477.633733,223.401938,1421927868,1421927869,104.004547,160.984859,0.188652,0.071588,0.117064,0,1,0,0,0,2,2,1,1,1,1,1, Fuzzers,1
175.45.176.3,14776,149.171.126.13,445,tcp,FIN,1.803151,1018,858,254,252,3,2,-,4143.856934,3429.552002,12,10,255,255,2410242111,2788546501,85,86,0,0,9851.807134,266.873031,1421927868,1421927870,160.634906,187.748562,0.253382,0.113413,0.139969,0,1,0,0,0,3,3,1,1,1,1,1, Fuzzers,1
175.45.176.0,30201,149.171.126.15,1900,tcp,FIN,1.55961,15410,456,254,252,7,2,-,75095.69531,2108.219238,20,10,255,255,3957937600,2471951365,771,46,0,0,5620.836789,226.512016,1421927869,1421927871,74.958579,159.614328,0.227683,0.123074,0.104609,0,1,0,0,0,5,1,1,1,1,1,1,Generic,1
175.45.176.3,3782,149.171.126.13,445,tcp,FIN,1.173356,1072,742,254,252,3,2,-,6702.143066,4431.732422,12,8,255,255,871022273,692555041,89,93,0,0,5646.017338,223.791625,1421927870,1421927871,103.626909,158.949578,0.215418,0.060708,0.15471,0,1,0,0,0,3,3,1,1,1,1,1, Fuzzers,1
175.45.176.1,42547,149.171.126.14,445,tcp,FIN,1.864727,1044,862,254,252,3,2,-,4105.694824,3329.173584,12,10,255,255,2616203545,1298351714,87,86,0,0,9660.430571,345.38125,1421927870,1421927871,166.159097,195.927562,0.241413,0.101378,0.140035,0,1,0,0,0,2,2,1,1,1,1,1, Fuzzers,1
175.45.176.3,15219,149.171.126.13,445,tcp,FIN,1.128397,1268,816,254,252,3,2,-,8245.325195,5210.932129,12,10,255,255,684040288,850244337,106,82,0,0,6735.08965,175.983719,1421927872,1421927873,99.296906,117,0.144568,0.075394,0.069174,0,1,0,0,0,3,5,1,1,1,1,1, Fuzzers,1
175.45.176.1,55876,149.171.126.14,445,tcp,FIN,1.435402,1240,736,254,252,3,2,-,6336.900391,3589.238281,12,8,255,255,4120487274,83811359,103,92,0,0,6646.747577,286.893,1421927873,1421927874,127.058179,183.597422,0.262476,0.150213,0.112263,0,1,0,0,0,2,2,1,2,1,1,1, Fuzzers,1
175.45.176.3,14465,149.171.126.13,445,tcp,FIN,0.991428,2038,720,254,252,3,2,-,15081.27637,5083.576172,12,8,255,255,3053582995,3633795668,170,90,0,0,4692.287348,158.128312,1421927873,1421927874,90.12982,110.116711,0.259583,0.189196,0.070387,0,1,0,0,0,3,5,2,2,1,1,1, Fuzzers,1
175.45.176.3,23392,149.171.126.13,445,tcp,FIN,0.969148,3062,746,254,252,3,2,-,23170.86719,5390.301758,12,8,255,255,1454997596,3458048258,255,93,0,0,4281.889106,156.137078,1421927874,1421927875,83.103727,124.64457,0.184586,0.096635,0.087951,0,1,0,0,0,3,5,1,1,1,1,1, Fuzzers,1
175.45.176.3,14509,149.171.126.13,445,tcp,FIN,1.017768,17790,846,254,252,8,2,-,133484.25,5989.577148,22,10,255,255,1229339836,1850022278,809,85,0,0,3391.705426,135.130484,1421927876,1421927877,45.477144,96.510555,0.267123,0.149166,0.117957,0,1,0,0,0,1,3,1,1,1,1,1, Fuzzers,1
175.45.176.1,48650,149.171.126.14,445,tcp,FIN,1.110706,2000,818,254,252,3,2,-,13209.61621,5308.335449,12,10,255,255,422838035,1523934879,167,82,0,0,5700.968025,178.980109,1421927876,1421927877,100.961639,113.310219,0.22906,0.090908,0.138152,0,1,0,0,0,1,1,1,3,1,1,1, Fuzzers,1
175.45.176.1,37564,149.171.126.14,445,tcp,FIN,2.069892,3032,836,254,252,3,2,-,10744.52246,2910.296875,12,10,255,255,1069009245,354819341,253,84,0,0,11888.41054,285.665531,1421927878,1421927880,183.323179,221.109328,0.168245,0.079906,0.088339,0,1,0,0,0,1,1,1,1,1,1,1, Fuzzers,1
175.45.176.3,65322,149.171.126.13,445,tcp,FIN,3.643792,1098,884,254,252,3,2,-,2239.425293,1780.562744,14,12,255,255,2823392112,3036164737,78,74,0,0,16754.60263,417.454031,1421927878,1421927881,280.233692,318.79,0.264897,0.137099,0.127798,0,1,0,0,0,1,2,1,1,1,1,1, Fuzzers,1
175.45.176.2,58187,149.171.126.16,50000,tcp,FIN,2.486839,2284,1374,254,252,4,3,-,6823.119629,4104.809082,14,14,255,255,2559664568,1846617658,163,98,0,0,11068.09221,249.049234,1421927880,1421927882,191.295308,178.601687,0.275453,0.164025,0.111428,0,1,0,0,0,2,1,1,2,1,1,1,Generic,1
175.45.176.1,31828,149.171.126.14,445,tcp,FIN,3.008251,17858,928,254,252,8,2,-,45333.98438,2263.109131,22,12,255,255,2334428690,2461141517,812,77,0,0,12118.02059,435.635156,1421927883,1421927886,140.702286,264.784,0.188842,0.09562,0.093222,0,1,0,0,0,2,2,1,1,1,1,1, Fuzzers,1
175.45.176.0,12080,149.171.126.10,43654,tcp,FIN,4.789434,532,354,254,252,2,1,-,800.094543,517.806519,10,8,255,255,2187139181,1064952281,53,44,0,0,34814.81936,1025.265063,1421927882,1421927887,532.159333,651.152312,0.389453,0.230479,0.158974,0,1,0,0,0,2,1,1,1,1,1,1,Shellcode,1
175.45.176.1,51263,149.171.126.14,445,tcp,FIN,0.92231,984,692,254,252,3,2,-,7823.833496,5256.367188,12,8,255,255,212994883,3824781599,82,87,0,0,4268.633279,175.436141,1421927887,1421927888,83.772911,124.21043,0.15722,0.052836,0.104384,0,1,0,0,0,2,2,1,1,1,1,1, Fuzzers,1
175.45.176.0,47170,149.171.126.15,111,tcp,FIN,1.227107,564,354,254,252,2,1,-,3311.854492,2021.01355,10,8,255,255,3913109601,3652503038,56,44,0,0,8694.451289,202.628062,1421927887,1421927888,130.927,160.233281,0.228337,0.105466,0.122871,0,1,0,0,0,2,1,1,1,1,1,1,Reconnaissance,1
175.45.176.1,3191,149.171.126.14,445,tcp,FIN,1.506615,1040,734,254,252,3,2,-,5065.660156,3414.276367,12,8,255,255,3738236690,889816232,87,92,0,0,7093.513381,250.882016,1421927889,1421927890,130.48146,191.147141,0.329827,0.168583,0.161244,0,1,0,0,0,3,2,1,1,1,1,1, Fuzzers,1
175.45.176.0,8652,149.171.126.13,111,tcp,FIN,1.492556,564,354,254,252,2,1,-,2722.845947,1661.579224,10,8,255,255,3460471053,1148911944,56,44,0,0,9202.804682,326.615781,1421927889,1421927891,165.827,192.222422,0.243147,0.146989,0.096158,0,1,0,0,0,1,5,2,1,1,1,1,Reconnaissance,1
175.45.176.1,15398,149.171.126.14,445,tcp,FIN,0.800351,1238,772,254,252,3,2,-,11345.02246,6757.035156,12,8,255,255,2532513490,1085573104,103,97,0,0,3557.17255,135.725953,1421927892,1421927892,72.714,97.692,0.203877,0.116503,0.087374,0,1,0,0,0,3,2,1,1,1,1,1, Fuzzers,1
175.45.176.1,42093,149.171.126.11,445,tcp,FIN,0.596783,1238,734,254,252,3,2,-,15214.91113,8619.548828,12,8,255,255,1247537865,3341287301,103,92,0,0,2908.885816,102.234938,1421927892,1421927893,54.153635,75.754859,0.13718,0.066488,0.070692,0,1,0,0,0,3,1,1,1,1,1,1, Fuzzers,1
175.45.176.1,32094,149.171.126.11,445,tcp,FIN,0.674409,1238,724,254,252,3,2,-,13463.64063,7520.65918,12,8,255,255,2107590591,2583279163,103,91,0,0,2929.302746,115.04868,1421927893,1421927894,58.497,89.635,0.146995,0.046962,0.100033,0,1,0,0,0,7,4,1,3,3,1,1, Fuzzers,1
175.45.176.1,31575,149.171.126.14,445,tcp,FIN,0.734727,2008,738,254,252,3,2,-,20045.54102,7033.904785,12,8,255,255,3441120948,521650466,167,92,0,0,3186.518623,134.658156,1421927893,1421927894,64.502271,98.255289,0.146892,0.046939,0.099953,0,1,0,0,0,7,3,2,3,3,1,2, Fuzzers,1
175.45.176.1,45830,149.171.126.14,445,tcp,FIN,0.611408,3024,756,254,252,3,2,-,36270.37891,8661.973633,12,8,255,255,2214414482,2218433646,252,95,0,0,2619.078517,95.067469,1421927894,1421927894,49.955727,77.229859,0.111421,0.070796,0.040625,0,1,0,0,0,7,3,2,3,3,1,2, Fuzzers,1
175.45.176.3,17344,149.171.126.13,445,tcp,FIN,6.245806,1156,896,254,252,3,2,-,1375.643066,1052.866455,14,12,255,255,3574367656,3123156345,83,75,0,0,33412.92452,1071.55125,1421927888,1421927895,480.446615,556.368187,0.213492,0.124832,0.08866,0,1,0,0,0,1,4,2,1,1,1,1, Fuzzers,1
175.45.176.1,2704,149.171.126.11,445,tcp,FIN,0.665812,1366,724,254,252,3,2,-,15055.30078,7617.765625,12,8,255,255,2374579465,2303832173,114,91,0,0,2907.963106,109.342891,1421927894,1421927895,54.768817,86.415711,0.136691,0.060899,0.075792,0,1,0,0,0,7,4,1,1,1,1,1, Fuzzers,1
175.45.176.1,2028,149.171.126.11,445,tcp,FIN,1.130682,1366,746,254,252,3,2,-,8865.446289,4620.220215,12,8,255,255,3589495765,421660839,114,93,0,0,5042.903683,197.576922,1421927895,1421927896,97.75982,154.062281,0.184667,0.052244,0.132423,0,1,0,0,0,7,4,1,1,1,1,1, Fuzzers,1
175.45.176.1,31773,149.171.126.14,445,tcp,FIN,2.503419,17764,878,254,252,8,2,-,54188.29297,2572.481934,22,12,255,255,3529335764,1683689582,807,73,0,0,9731.952934,387.899313,1421927895,1421927897,115.603765,217.118641,0.219607,0.115107,0.1045,0,1,0,0,0,7,3,1,1,1,1,1, Fuzzers,1
175.45.176.1,56711,149.171.126.11,445,tcp,FIN,1.776313,1022,784,254,252,3,2,-,4219.977051,3179.619873,12,10,255,255,3131191919,600718712,85,78,0,0,8954.983816,279.210688,1421927896,1421927898,156.684821,181.748109,0.266118,0.140579,0.125539,0,1,0,0,0,7,4,1,1,1,1,1, Fuzzers,1
175.45.176.2,31950,149.171.126.18,111,tcp,FIN,1.815937,564,354,254,252,2,1,-,2237.963135,1365.686157,10,8,255,255,2300006528,1816268790,56,44,0,0,11698.46023,406.474344,1421927896,1421927898,199.346222,241.719719,0.247344,0.123892,0.123452,0,1,0,0,0,4,1,1,2,1,1,1,Reconnaissance,1
175.45.176.1,51092,149.171.126.14,445,tcp,FIN,1.343384,990,806,254,252,3,2,-,5407.240234,4323.410156,12,10,255,255,3583070150,3366231936,83,81,0,0,7693.387083,183.999734,1421927898,1421927899,119.839639,135.570328,0.214885,0.123247,0.091638,0,1,0,0,0,6,2,1,2,2,1,1, Fuzzers,1
175.45.176.1,23283,149.171.126.11,445,tcp,FIN,0.677707,1238,722,254,252,3,2,-,13398.12012,7460.451172,12,8,255,255,3289261045,2911185991,103,90,0,0,2812.02406,101.063187,1421927898,1421927899,53.92891,86.99243,0.123253,0.06875,0.054503,0,1,0,0,0,6,3,1,2,2,1,1, Fuzzers,1
175.45.176.3,25553,149.171.126.10,111,tcp,FIN,1.349977,564,354,254,252,2,1,-,3010.421631,1837.068359,10,8,255,255,1218030114,548857903,56,44,0,0,10336.18745,257.067547,1421927899,1421927900,144.830333,179.625,0.171416,0.092591,0.078825,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.1,1272,149.171.126.11,445,tcp,FIN,0.823958,1022,768,254,252,3,2,-,9097.551758,6524.604492,12,8,255,255,804667091,3670192307,85,96,0,0,3779.765303,147.118359,1421927899,1421927900,74.828182,105.631859,0.223784,0.084525,0.139259,0,1,0,0,0,6,3,1,1,1,1,1, Fuzzers,1
175.45.176.1,32702,149.171.126.14,445,tcp,FIN,1.259343,1040,852,254,252,3,2,-,6060.302734,4872.381836,12,10,255,255,1860200236,1264195785,87,85,0,0,5593.772421,238.813219,1421927900,1421927901,108.318545,131.355672,0.208442,0.077138,0.131304,0,1,0,0,0,6,2,1,3,2,1,1, Fuzzers,1
175.45.176.1,34688,149.171.126.15,111,udp,INT,0.000007,168,0,254,0,0,0,-,96000000,0,2,0,0,0,0,0,84,0,0,0,0,0,1421927901,1421927901,0.007,0,0,0,0,0,2,0,0,0,6,1,1,3,1,1,1,Reconnaissance,1
175.45.176.1,59524,149.171.126.11,445,tcp,FIN,0.857116,1174,738,254,252,3,2,-,10052.31543,6029.522461,12,8,255,255,2752801180,1108190436,98,92,0,0,3851.917818,152.817828,1421927900,1421927901,75.380726,112.013859,0.1726,0.073015,0.099585,0,1,0,0,0,6,3,1,3,2,1,1, Fuzzers,1
175.45.176.3,13221,149.171.126.13,445,tcp,FIN,1.925028,1264,828,254,252,3,2,-,4816.553223,3100.2146,12,10,255,255,2096032187,2118679665,105,83,0,0,10898.38858,272.051656,1421927900,1421927902,174.990634,203.901437,0.177812,0.089911,0.087901,0,1,0,0,0,1,5,2,1,1,1,1, Fuzzers,1
175.45.176.0,54380,149.171.126.15,5060,udp,INT,0.000005,1430,0,254,0,0,0,-,1144000000,0,2,0,0,0,0,0,715,0,0,0,0,0,1421927903,1421927903,0.005,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.1,26305,149.171.126.11,445,tcp,FIN,0.905546,1110,756,254,252,3,2,-,8993.46875,5848.405273,12,8,255,255,561663321,462194635,93,95,0,0,3866.386283,155.068563,1421927902,1421927903,76.109726,115.568141,0.169677,0.096566,0.073111,0,1,0,0,0,7,3,1,3,2,1,1, Fuzzers,1
175.45.176.1,31483,149.171.126.14,445,tcp,FIN,0.975862,1230,776,254,252,3,2,-,9247.208984,5566.36084,12,8,255,255,1167568250,4033660834,103,97,0,0,4699.104929,184.348531,1421927902,1421927903,85.900271,124.148289,0.165579,0.10682,0.058759,0,1,0,0,0,7,3,2,3,2,1,2, Fuzzers,1
175.45.176.1,2778,149.171.126.16,20222,tcp,FIN,1.752973,27824,440,254,252,11,1,-,122447.9844,1807.215576,28,10,255,255,992251925,717870717,994,44,0,0,6204.306702,263.94525,1421927903,1421927904,64.921186,187.958891,0.182531,0.061342,0.121189,0,1,0,0,0,7,1,1,3,1,1,1,Exploits,1
