srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label
175.45.176.2,0,149.171.126.12,0,swipe,INT,0.000076,60,0,0,0,0,0,-,0,0,1,0,0,0,0,0,60,0,0,0,0,0,1421928800,1421928800,0,0,0,0,0,0,2,0,0,0,9,8,6,6,6,6,6,DoS,1
175.45.176.2,0,149.171.126.12,0,swipe,INT,0.000076,60,0,0,0,0,0,-,0,0,1,0,0,0,0,0,60,0,0,0,0,0,1421928800,1421928800,0,0,0,0,0,0,2,0,0,0,9,8,6,6,6,6,6,DoS,1
175.45.176.2,0,149.171.126.12,0,swipe,INT,0.000076,60,0,0,0,0,0,-,0,0,1,0,0,0,0,0,60,0,0,0,0,0,1421928800,1421928800,0,0,0,0,0,0,2,0,0,0,9,8,6,6,6,6,6,Exploits,1
175.45.176.2,0,149.171.126.12,0,swipe,INT,0.000076,60,0,0,0,0,0,-,0,0,1,0,0,0,0,0,60,0,0,0,0,0,1421928800,1421928800,0,0,0,0,0,0,2,0,0,0,9,8,6,6,6,6,6,Exploits,1
175.45.176.2,0,149.171.126.12,0,mobile,INT,0.000076,60,0,0,0,0,0,-,0,0,1,0,0,0,0,0,60,0,0,0,0,0,1421928800,1421928800,0,0,0,0,0,0,2,0,0,0,9,8,6,6,6,6,6,Backdoors,1
175.45.176.2,0,149.171.126.12,0,mobile,INT,0.000076,60,0,0,0,0,0,-,0,0,1,0,0,0,0,0,60,0,0,0,0,0,1421928800,1421928800,0,0,0,0,0,0,2,0,0,0,9,8,6,6,6,6,6,DoS,1
175.45.176.2,0,149.171.126.12,0,mobile,INT,0.000076,60,0,0,0,0,0,-,0,0,1,0,0,0,0,0,60,0,0,0,0,0,1421928800,1421928800,0,0,0,0,0,0,2,0,0,0,9,8,6,6,6,6,6,DoS,1
175.45.176.3,14446,149.171.126.10,110,tcp,FIN,0.766203,1054,26258,62,252,7,16,pop3,10514.18555,266550.7813,22,36,255,255,3858265365,2904154907,48,729,0,0,1878.86049,1452.44116,1421927505,1421927505,36.485856,21.603343,0.051306,0.006211,0.045095,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.3,9731,149.171.126.13,111,tcp,FIN,0.626992,564,354,254,252,2,1,-,6481.741699,3955.393555,10,8,255,255,3414330802,1207037691,56,44,0,0,5423.718292,138.465109,1421927506,1421927506,69.209667,88.558289,0.053095,0.007063,0.046032,0,1,0,0,0,3,1,1,1,1,1,1,Reconnaissance,1
175.45.176.2,24492,149.171.126.10,21,tcp,FIN,1.198946,1186,1616,62,252,7,9,ftp,7559.973633,10295.70996,22,22,255,255,1065816347,4012196422,54,73,0,0,3146.198,3640.910618,1421927507,1421927508,57.092667,56.438859,0.053754,0.007949,0.045805,0,1,0,1,1,1,1,2,2,1,1,2,Exploits,1
175.45.176.2,2114,149.171.126.10,65419,tcp,FIN,0.585136,364,3544,62,252,1,3,ftp-data,4361.379395,43613.79297,8,10,255,255,344200199,4004693344,46,354,0,0,5797.067996,4960.368462,1421927507,1421927508,83.590859,59.012444,0.098386,0.053364,0.045022,0,1,0,0,0,1,1,2,2,1,1,2,Exploits,1
175.45.176.1,18687,149.171.126.17,111,udp,INT,0.000011,168,0,254,0,0,0,-,61090908,0,2,0,0,0,0,0,84,0,0,0,0,0,1421927509,1421927509,0.011,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.1,0,149.171.126.12,0,xnet,INT,0.000011,180,0,254,0,0,0,-,65454544,0,2,0,0,0,0,0,90,0,0,0,0,0,1421930645,1421930645,0.011,0,0,0,0,0,2,0,0,0,14,14,14,15,14,14,14, Fuzzers,1
175.45.176.1,0,149.171.126.12,0,xnet,INT,0.000011,180,0,254,0,0,0,-,65454544,0,2,0,0,0,0,0,90,0,0,0,0,0,1421930645,1421930645,0.011,0,0,0,0,0,2,0,0,0,14,14,14,15,14,14,14, Fuzzers,1
175.45.176.1,0,149.171.126.12,0,rdp,INT,0.000001,200,0,254,0,0,0,-,800000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930671,1421930671,0.001,0,0,0,0,0,2,0,0,0,21,16,4,6,4,4,4,Analysis,1
175.45.176.1,0,149.171.126.12,0,rdp,INT,0.000001,200,0,254,0,0,0,-,800000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930671,1421930671,0.001,0,0,0,0,0,2,0,0,0,21,16,4,6,4,4,4,Backdoors,1
175.45.176.1,0,149.171.126.12,0,rdp,INT,0.000001,200,0,254,0,0,0,-,800000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930671,1421930671,0.001,0,0,0,0,0,2,0,0,0,21,16,4,6,4,4,4,Exploits,1
175.45.176.1,0,149.171.126.12,0,rdp,INT,0.000001,200,0,254,0,0,0,-,800000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930671,1421930671,0.001,0,0,0,0,0,2,0,0,0,21,16,4,6,4,4,4,DoS,1
175.45.176.2,61357,149.171.126.12,80,tcp,FIN,0.282589,1118,2942,62,252,2,2,http,28507.83398,72897.39063,10,8,255,255,57886230,1240212763,112,368,1,921,1611.728766,53.777359,1421927517,1421927517,31.398778,38.969145,0.053261,0.009175,0.044086,0,1,1,0,0,2,2,1,1,1,1,1,Generic,1
175.45.176.0,49815,149.171.126.13,110,tcp,FIN,3.681019,4998,857090,62,252,7,332,pop3,10768.75684,1859935,114,668,255,255,219241425,1909523289,44,1283,0,0,1915.680679,788.682707,1421927513,1421927517,32.575391,5.491673,0.055318,0.007474,0.047844,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.2,60530,149.171.126.15,111,udp,INT,0.000011,168,0,254,0,0,0,-,61090908,0,2,0,0,0,0,0,84,0,0,0,0,0,1421927518,1421927518,0.011,0,0,0,0,0,2,0,0,0,2,1,1,1,1,1,1,Reconnaissance,1
175.45.176.0,50162,149.171.126.13,21375,tcp,FIN,0.190013,720,268,254,252,2,1,-,27282.34375,9430.933594,10,6,255,255,4289701187,1838865137,72,45,0,0,992.135288,58.557875,1421927519,1421927519,18.610778,36.624398,0.052153,0.006885,0.045268,0,1,0,0,0,1,1,1,1,1,1,1,Shellcode,1
175.45.176.1,0,149.171.126.12,0,xtp,INT,0.000004,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930675,1421930675,0.005,0,0,0,0,0,2,0,0,0,22,17,4,6,4,4,4,DoS,1
175.45.176.1,0,149.171.126.12,0,xtp,INT,0.000004,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930675,1421930675,0.005,0,0,0,0,0,2,0,0,0,22,17,4,6,4,4,4,Exploits,1
175.45.176.1,0,149.171.126.12,0,xtp,INT,0.000004,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930675,1421930675,0.005,0,0,0,0,0,2,0,0,0,22,17,4,6,4,4,4, Fuzzers,1
175.45.176.1,24061,149.171.126.10,5060,udp,INT,0.000009,762,0,254,0,0,0,-,338666656,0,2,0,0,0,0,0,381,0,0,0,0,0,1421927524,1421927524,0.009,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.2,14338,149.171.126.14,25,tcp,FIN,0.770105,8174,1752,254,252,9,8,smtp,81381.10938,17296.3418,24,20,255,255,3051105197,2342534952,341,88,0,0,1824.52572,48.502156,1421927525,1421927526,33.482827,39.975367,0.051039,0.005486,0.045553,0,1,0,0,0,1,1,1,1,1,1,1,Generic,1
175.45.176.0,16431,149.171.126.15,8080,tcp,FIN,0.245102,1132,268,254,252,2,1,http,33259.62109,7311.241699,10,6,255,255,63504571,3304456261,113,45,1,0,1281.489856,70.562938,1421927526,1421927526,24.979556,47.32,0.058183,0.008491,0.049692,0,1,1,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.1,38706,149.171.126.16,4316,tcp,FIN,0.186056,634,268,254,252,2,1,-,24551.74805,9631.508789,10,6,255,255,3718987471,2805337410,63,45,0,0,995.709839,58.426707,1421927527,1421927527,18.845111,35.353,0.056565,0.009288,0.047277,0,1,0,0,0,2,1,1,1,1,1,1,Shellcode,1
175.45.176.1,25540,149.171.126.10,69,udp,INT,0.000005,1098,0,254,0,0,0,-,878400000,0,2,0,0,0,0,0,549,0,0,0,0,0,1421927528,1421927528,0.005,0,0,0,0,0,2,0,0,0,2,1,1,1,1,1,1,Generic,1
175.45.176.1,25642,149.171.126.10,80,tcp,FIN,0.182807,1052,268,254,252,2,1,http,41442.61328,9802.688477,10,6,255,255,909279681,316770887,105,45,1,0,1015.040973,61.003168,1421927529,1421927529,19.075111,35.225199,0.053619,0.006671,0.046948,0,1,1,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.0,39367,149.171.126.14,80,tcp,FIN,0.286396,812,2102,62,252,2,2,http,20419.2793,51397.36719,10,8,255,255,1147499117,2942746409,81,263,1,661,1562.997393,55.246555,1421927530,1421927530,31.821778,39.860145,0.053256,0.006384,0.046872,0,1,1,0,0,2,1,1,1,1,1,1,Exploits,1
175.45.176.2,2314,149.171.126.18,161,udp,INT,0.000004,136,0,254,0,0,0,snmp,136000000,0,2,0,0,0,0,0,68,0,0,0,0,0,1421927531,1421927531,0.004,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.0,1069,149.171.126.17,64551,tcp,FIN,0.299504,364,16744,254,252,1,7,ftp-data,8520.753906,422405.0313,8,18,255,255,801556014,331685263,46,930,0,0,2977.353322,1664.516294,1421927533,1421927533,42.786287,16.433352,0.030341,0.019464,0.010877,0,1,0,0,0,2,2,4,4,1,1,4,DoS,1
175.45.176.1,0,149.171.126.12,0,tlsp,INT,0.000004,200,0,254,0,0,0,-,200000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930684,1421930684,0.004,0,0,0,0,0,2,0,0,0,14,14,6,6,6,6,6,Analysis,1
175.45.176.1,0,149.171.126.12,0,tlsp,INT,0.000004,200,0,254,0,0,0,-,200000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930684,1421930684,0.004,0,0,0,0,0,2,0,0,0,14,14,6,6,6,6,6,Backdoors,1
175.45.176.1,0,149.171.126.12,0,tlsp,INT,0.000004,200,0,254,0,0,0,-,200000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930684,1421930684,0.004,0,0,0,0,0,2,0,0,0,14,14,6,6,6,6,6,Exploits,1
175.45.176.1,0,149.171.126.12,0,tlsp,INT,0.000004,200,0,254,0,0,0,-,200000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930684,1421930684,0.004,0,0,0,0,0,2,0,0,0,14,14,6,6,6,6,6,DoS,1
175.45.176.1,0,149.171.126.12,0,tlsp,INT,0.000004,200,0,254,0,0,0,-,200000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930684,1421930684,0.004,0,0,0,0,0,2,0,0,0,14,14,6,6,6,6,6,Exploits,1
175.45.176.1,32145,149.171.126.18,3690,tcp,FIN,0.450016,922,872,254,252,4,4,-,15235.01367,14221.7168,14,12,255,255,3716234002,720646662,66,73,0,0,1811.83675,50.272695,1421927537,1421927537,33.616462,40.224363,0.052795,0.007526,0.045269,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.0,50123,149.171.126.13,110,tcp,FIN,0.8489,1124,53652,62,252,7,27,pop3,10159.0293,496897.1563,24,58,255,255,1486641651,472542507,47,925,0,0,1797.976761,1140.037782,1421927536,1421927537,36.908697,14.774842,0.050839,0.006,0.044839,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.1,30074,149.171.126.18,80,tcp,FIN,0.247985,846,1008,254,252,2,2,http,24582.13086,28453.33398,10,8,255,255,971387154,641439703,85,126,1,90,1514.682889,60.188102,1421927538,1421927538,27.553889,32.545285,0.049636,0.005749,0.043887,0,1,1,0,0,1,1,1,1,1,1,1,DoS,1
175.45.176.2,44100,149.171.126.12,80,tcp,FIN,0.216466,6910,268,254,252,4,1,http,237155.0313,8278.436523,14,6,255,255,522434686,4129343886,494,45,1,0,899.443732,61.577828,1421927539,1421927539,13.985769,41.755398,0.054992,0.007678,0.047314,0,1,1,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.0,44308,149.171.126.10,111,tcp,FIN,0.632062,564,354,254,252,2,1,-,6429.749023,3923.665527,10,8,255,255,2088500579,60006933,56,44,0,0,5365.610193,139.389469,1421927540,1421927541,69.569222,89.26557,0.051451,0.007192,0.044259,0,1,0,0,0,2,1,1,1,1,1,1,Reconnaissance,1
175.45.176.1,63277,149.171.126.18,110,tcp,FIN,1.272334,1546,129538,62,252,7,56,pop3,9437.773438,807473.5,34,116,255,255,2740345306,2161042915,45,1117,0,0,1922.146519,989.633923,1421927541,1421927542,38.555576,10.989226,0.054972,0.007835,0.047137,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.3,34032,149.171.126.11,1900,tcp,FIN,0.268598,622,268,254,252,2,1,-,16679.20117,6671.680664,10,6,255,255,3592972344,1385428528,62,45,0,0,1333.491859,68.470672,1421927542,1421927542,23.582444,48.915602,0.032841,0.024013,0.008828,0,1,0,0,0,1,2,1,1,1,1,1,Exploits,1
175.45.176.3,60693,149.171.126.12,25,tcp,FIN,0.845473,3209,1876,62,252,8,8,smtp,28992.05469,16871.0293,22,20,255,255,1039472298,2119307710,146,94,0,0,1917.155626,50.266172,1421927543,1421927544,40.26062,44.131367,0.052259,0.006333,0.045926,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.0,14832,149.171.126.11,119,tcp,FIN,0.309507,4600,618,254,252,4,3,-,110420.7578,14397.08887,14,10,255,255,284727322,1097538583,329,62,0,0,1401.495281,42.404832,1421927544,1421927544,22.639154,33.528109,0.052864,0.007747,0.045117,0,1,0,0,0,2,2,1,1,1,1,1,Exploits,1
175.45.176.2,48917,149.171.126.12,80,tcp,FIN,0.319114,1902,22956,62,252,4,10,http,44297.64844,551527.0625,14,24,255,255,1372268709,1339527535,136,957,3,1174,1216.210287,1231.109266,1421927545,1421927545,24.547231,13.367174,0.059301,0.007012,0.052289,0,1,1,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.0,39886,149.171.126.10,80,tcp,FIN,0.376695,1256,2544,62,252,3,3,http,24465.41602,48633.50781,12,10,255,255,867847221,2774209165,105,254,2,309,1682.065108,56.093262,1421927546,1421927547,34.245001,40.937777,0.05193,0.007624,0.044306,0,1,1,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.1,0,149.171.126.12,0,tcf,INT,0.000008,200,0,254,0,0,0,-,100000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930701,1421930701,0.008,0,0,0,0,0,2,0,0,0,15,12,7,9,6,6,7,Exploits,1
175.45.176.1,0,149.171.126.12,0,tcf,INT,0.000008,200,0,254,0,0,0,-,100000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930701,1421930701,0.008,0,0,0,0,0,2,0,0,0,15,12,7,9,6,6,7, Fuzzers,1
175.45.176.1,0,149.171.126.12,0,tcf,INT,0.000008,200,0,254,0,0,0,-,100000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930701,1421930701,0.008,0,0,0,0,0,2,0,0,0,15,12,7,9,6,6,7, Fuzzers,1
175.45.176.1,0,149.171.126.12,0,snp,INT,0.000007,200,0,254,0,0,0,-,133333328,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930712,1421930712,0.006,0,0,0,0,0,2,0,0,0,9,9,1,5,1,1,1,Analysis,1
175.45.176.1,0,149.171.126.12,0,snp,INT,0.000007,200,0,254,0,0,0,-,133333328,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930712,1421930712,0.006,0,0,0,0,0,2,0,0,0,9,9,1,5,1,1,1,Backdoors,1
175.45.176.1,0,149.171.126.12,0,snp,INT,0.000007,200,0,254,0,0,0,-,133333328,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930712,1421930712,0.006,0,0,0,0,0,2,0,0,0,9,9,1,5,1,1,1,Exploits,1
175.45.176.1,0,149.171.126.12,0,snp,INT,0.000007,200,0,254,0,0,0,-,133333328,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930712,1421930712,0.006,0,0,0,0,0,2,0,0,0,9,9,1,5,1,1,1,DoS,1
175.45.176.1,0,149.171.126.12,0,snp,INT,0.000007,200,0,254,0,0,0,-,133333328,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930712,1421930712,0.006,0,0,0,0,0,2,0,0,0,9,9,1,5,1,1,1,Exploits,1
175.45.176.1,0,149.171.126.12,0,snp,INT,0.000007,200,0,254,0,0,0,-,133333328,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930712,1421930712,0.006,0,0,0,0,0,2,0,0,0,9,9,1,5,1,1,1, Fuzzers,1
175.45.176.2,42171,149.171.126.15,111,udp,INT,0.00001,168,0,254,0,0,0,-,67200000,0,2,0,0,0,0,0,84,0,0,0,0,0,1421927555,1421927555,0.01,0,0,0,0,0,2,0,0,0,2,1,1,1,1,1,1,Reconnaissance,1
175.45.176.2,46355,149.171.126.10,80,tcp,FIN,2.802158,3090,39600,62,252,8,17,http,8422.080078,110080.8672,22,38,255,255,971232524,3056613989,140,1042,1,109,15266.65518,12088.78813,1421927553,1421927556,133.436098,75.390813,0.052333,0.007574,0.044759,0,1,1,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.2,31831,149.171.126.10,111,tcp,FIN,0.632556,564,354,254,252,2,1,-,6424.727539,3920.601318,10,8,255,255,1144720868,3576817012,56,44,0,0,5426.035039,136.855844,1421927556,1421927557,68.723222,89.179711,0.052188,0.008288,0.0439,0,1,0,0,0,2,1,1,1,1,1,1,Reconnaissance,1
175.45.176.2,34347,149.171.126.10,80,tcp,FIN,1.405337,2200,282243,62,252,2,108,http,12210.59473,1599394.375,40,220,255,255,2826832084,2808378691,55,1283,1,136455,1838.484869,776.350602,1421927557,1421927559,36.034282,6.286457,0.052124,0.006285,0.045839,0,1,1,0,0,1,1,1,1,1,1,1,DoS,1
175.45.176.1,31757,149.171.126.13,111,udp,INT,0.000004,168,0,254,0,0,0,-,168000000,0,2,0,0,0,0,0,84,0,0,0,0,0,1421927560,1421927560,0.004,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.1,1961,149.171.126.11,80,tcp,FIN,0.420918,1478,48886,62,252,2,18,http,26095.3457,905905.6875,14,40,255,255,3588137920,4132103729,106,1222,1,23260,1642.477638,1044.59607,1421927562,1421927562,32.378308,9.008128,0.117376,0.069248,0.048128,0,1,1,0,0,2,1,1,2,2,1,1,Generic,1
175.45.176.1,32979,149.171.126.16,80,tcp,FIN,3.161003,3636,164758,62,252,8,60,http,8946.527344,413615.5313,36,124,255,255,534608515,185143771,101,1329,1,109,11845.82877,6608.447865,1421927559,1421927562,90.314375,25.478317,0.046629,0.026159,0.02047,0,1,1,0,0,2,1,1,2,2,1,1,Exploits,1
175.45.176.3,32041,149.171.126.13,80,tcp,FIN,4.373165,5932,1087989,62,252,2,411,http,10769.31641,1987891.125,130,826,255,255,1458394508,40479250,46,1317,1,0,1789.944568,695.775562,1421927558,1421927563,33.900504,5.244023,0.091531,0.046192,0.045339,0,1,1,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.0,26184,149.171.126.14,111,tcp,FIN,0.633378,564,354,254,252,2,1,-,6416.38916,3915.513184,10,8,255,255,89666066,1521989224,56,44,0,0,5360.953067,137.776469,1421927563,1421927563,69.757,88.09,0.045145,0.016741,0.028404,0,1,0,0,0,2,2,1,1,1,1,1,Reconnaissance,1
175.45.176.0,64007,149.171.126.14,111,tcp,FIN,0.631752,564,354,254,252,2,1,-,6432.903809,3925.591064,10,8,255,255,3497795894,47074523,56,44,0,0,5466.105862,139.640719,1421927564,1421927565,69.691333,89.244289,0.051423,0.007038,0.044385,0,1,0,0,0,2,2,1,1,1,1,1,Reconnaissance,1
175.45.176.1,7558,149.171.126.15,80,tcp,FIN,2.395836,1428,1426,254,252,4,2,http,4370.916504,4167.22998,12,8,255,255,2030017014,1670423488,119,178,0,0,21001.53169,823.289437,1421927563,1421927566,217.72727,341.424562,0.052773,0.005857,0.046916,0,1,0,0,0,2,2,1,1,1,1,1,DoS,1
175.45.176.0,52155,149.171.126.13,80,tcp,FIN,0.225714,1290,39472,62,252,2,15,http,42460.8125,1357895.375,14,34,255,255,2595431952,2025974446,92,1161,1,18663,944.30355,844.80024,1421927566,1421927566,17.362615,6.619121,0.05063,0.0067,0.04393,0,1,1,0,0,1,1,1,1,1,1,1,Generic,1
175.45.176.0,34953,149.171.126.11,25,tcp,FIN,0.94448,74556,2244,62,252,33,8,smtp,622742.6875,18329.66211,72,28,255,255,874181926,3265791690,1036,80,0,0,1090.699953,43.744148,1421927567,1421927567,13.302535,34.570258,0.051748,0.006795,0.044953,0,1,0,0,0,1,1,1,1,1,1,1,DoS,1
175.45.176.1,44695,149.171.126.15,80,tcp,FIN,0.51296,1708,115690,62,252,2,44,http,25436.67969,1784669.25,22,92,255,255,3502303690,2179247773,78,1258,1,55622,1223.613013,685.918154,1421927568,1421927568,24.426667,5.401352,0.062523,0.016525,0.045998,0,1,1,0,0,2,2,1,1,1,1,1,Generic,1
175.45.176.0,56271,149.171.126.17,110,tcp,FIN,0.233355,2554,476,254,252,2,2,-,78815.53906,14295.81543,10,8,255,255,1710572921,3499607661,255,60,0,0,1384.701762,44.607973,1421927568,1421927569,24.326556,32.245,0.053275,0.007629,0.045646,0,1,0,0,0,2,1,1,1,1,1,1,Exploits,1
175.45.176.0,15237,149.171.126.14,111,tcp,FIN,0.644999,564,354,254,252,2,1,-,6300.784668,3844.967041,10,8,255,255,3824828806,120734111,56,44,0,0,5467.5722,140.045078,1421927570,1421927570,70.591111,91.106859,0.052728,0.007241,0.045487,0,1,0,0,0,2,1,1,1,1,1,1,Reconnaissance,1
175.45.176.3,43875,149.171.126.13,80,tcp,FIN,0.187733,958,268,254,252,2,1,http,36775.63281,9545.47168,10,6,255,255,1305046280,886028512,96,45,1,0,1031.183679,61.591641,1421927571,1421927571,19.299111,36.204199,0.052365,0.006708,0.045657,0,1,1,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.2,42963,149.171.126.13,554,tcp,FIN,0.230327,828,9452,62,252,2,5,-,25910.98828,304853.5313,10,14,255,255,3703535303,3290354382,83,675,0,0,1223.813879,1473.34193,1421927572,1421927572,25.591889,17.166231,0.05171,0.006463,0.045247,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.1,31262,149.171.126.12,80,tcp,FIN,0.224308,758,7844,62,252,2,4,http,24359.36328,256468.7813,10,12,255,255,2584186615,2018590347,76,654,1,3444,1191.027606,1558.438744,1421927573,1421927573,24.923111,19.771546,0.049897,0.006084,0.043813,0,1,1,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.0,23608,149.171.126.15,443,tcp,FIN,0.361008,934,4262,254,252,2,3,ssl,18636.70703,85006.42969,10,10,255,255,759926717,3937311435,93,426,0,0,2263.268124,2622.825242,1421927574,1421927574,40.112,39.274,0.051871,0.006998,0.044873,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.1,64581,149.171.126.18,110,tcp,FIN,0.784385,1136,46162,62,252,7,23,pop3,11106.79004,461395.8438,24,50,255,255,2367791828,3844441918,47,923,0,0,1853.238344,1254.641288,1421927576,1421927576,34.103697,15.657572,0.040909,0.0131,0.027809,0,1,0,0,0,1,1,3,3,1,1,3,Exploits,1
175.45.176.1,40245,149.171.126.18,56301,tcp,FIN,0.52094,364,854,62,252,1,2,ftp-data,4898.836426,11486.92773,8,8,255,255,219542768,3810563180,46,107,0,0,4991.200698,153.711703,1421927575,1421927576,74.419998,67.037,0.103361,0.047502,0.055859,0,1,0,0,0,1,1,3,3,1,1,3,Exploits,1
175.45.176.1,36359,149.171.126.18,21,tcp,FIN,1.182451,1178,1636,62,252,7,9,ftp,7611.309082,10567.87988,22,22,255,255,1710482067,107710644,54,74,0,0,3092.338397,3741.638942,1421927575,1421927576,56.30719,55.598095,0.05376,0.007079,0.046681,0,1,0,1,1,1,1,3,3,1,1,3,Exploits,1
175.45.176.2,41045,149.171.126.13,80,tcp,FIN,0.184237,804,6868,62,252,2,4,http,31437.76758,273387,10,12,255,255,2898231243,3211197766,80,572,1,2946,1020.28716,1099.356107,1421927578,1421927578,20.470778,13.996273,0.04656,0.029523,0.017037,0,1,1,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.1,40453,149.171.126.14,25,tcp,FIN,1.259073,308887,3276,62,252,123,8,smtp,1954847.75,20434.08008,252,54,255,255,2794249754,3363847520,1226,61,0,0,625.876804,36.309301,1421927579,1421927580,5.016227,23.377264,0.043961,0.015825,0.028136,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.0,60990,149.171.126.11,111,udp,INT,0.00001,168,0,254,0,0,0,-,67200000,0,2,0,0,0,0,0,84,0,0,0,0,0,1421927580,1421927580,0.01,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.3,11635,149.171.126.14,111,udp,INT,0.000011,168,0,254,0,0,0,-,61090908,0,2,0,0,0,0,0,84,0,0,0,0,0,1421927582,1421927582,0.011,0,0,0,0,0,2,0,0,0,30,1,1,9,1,1,1,Reconnaissance,1
175.45.176.1,0,149.171.126.12,0,fire,INT,0.000003,200,0,254,0,0,0,-,114285712,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930720,1421930720,0.007,0,0,0,0,0,2,0,0,0,13,11,7,10,6,6,7, Fuzzers,1
175.45.176.1,0,149.171.126.12,0,fire,INT,0.000003,200,0,254,0,0,0,-,114285712,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930720,1421930720,0.007,0,0,0,0,0,2,0,0,0,13,11,7,10,6,6,7,Analysis,1
175.45.176.1,0,149.171.126.12,0,fire,INT,0.000003,200,0,254,0,0,0,-,114285712,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930720,1421930720,0.007,0,0,0,0,0,2,0,0,0,13,11,7,10,6,6,7,Backdoors,1
175.45.176.1,0,149.171.126.12,0,fire,INT,0.000003,200,0,254,0,0,0,-,114285712,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930720,1421930720,0.007,0,0,0,0,0,2,0,0,0,13,11,7,10,6,6,7,Exploits,1
175.45.176.1,0,149.171.126.12,0,fire,INT,0.000003,200,0,254,0,0,0,-,114285712,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930720,1421930720,0.007,0,0,0,0,0,2,0,0,0,13,11,7,10,6,6,7,DoS,1
175.45.176.1,0,149.171.126.12,0,fire,INT,0.000003,200,0,254,0,0,0,-,114285712,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930720,1421930720,0.007,0,0,0,0,0,2,0,0,0,13,11,7,10,6,6,7,Exploits,1
175.45.176.1,0,149.171.126.12,0,sps,INT,0.000007,200,0,254,0,0,0,-,133333328,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930722,1421930722,0.006,0,0,0,0,0,2,0,0,0,10,10,6,9,6,6,6, Fuzzers,1
